traveller_id,POI_o,POI_d,lat_o,lng_o,lat_d,lng_d,css_o,css_d
t1734,312,133,55.6645666,12.510989,55.64726630000001,12.5504942,CS83,CS77
t1735,314,146,55.66506949999999,12.5114701,55.66616940000001,12.5791072,CS83,CS45
t1736,315,228,55.66599869999999,12.5103907,55.6800576,12.6020544,CS83,CS16
t1737,314,340,55.66506949999999,12.5114701,55.6782474,12.4969149,CS83,CS37
t1738,313,256,55.66505000000001,12.51226,55.6778205,12.5360203,CS83,CS32
t1739,313,370,55.66505000000001,12.51226,55.6944184,12.5088552,CS83,CS90
t1740,338,150,55.6668518,12.5033546,55.65443579999999,12.6109197,CS84,CS4
t1741,339,273,55.666562,12.506054,55.6785728,12.5064236,CS84,CS33
t1742,338,462,55.6668518,12.5033546,55.67874,12.5667718,CS84,CS25
t1743,338,220,55.6668518,12.5033546,55.69082179999999,12.5601599,CS84,CS57
t1744,338,468,55.6668518,12.5033546,55.67283259999999,12.5514548,CS84,CS98
t1745,339,227,55.666562,12.506054,55.6815622,12.6035183,CS84,CS16
t1746,338,97,55.6668518,12.5033546,55.6799759,12.5821469,CS84,CS19
t1747,339,74,55.666562,12.506054,55.6714803,12.531117,CS84,CS26
t1748,338,340,55.6668518,12.5033546,55.6782474,12.4969149,CS84,CS37
t1749,338,172,55.6668518,12.5033546,55.6855126,12.5000493,CS84,CS28
t1750,338,0,55.6668518,12.5033546,55.665722,12.580919,CS84,CS43
t1751,338,390,55.6668518,12.5033546,55.6677099,12.5487095,CS84,CS95
t1752,339,174,55.666562,12.506054,55.6803695,12.5307427,CS84,CS29
t1753,339,63,55.666562,12.506054,55.630171,12.576398,CS84,CS63
t1754,466,102,55.67327160000001,12.4865587,55.693661,12.5422628,CS85,CS56
t1755,466,136,55.67327160000001,12.4865587,55.6577354,12.5674223,CS85,CS44
t1756,467,180,55.672953,12.483257,55.682021,12.532044,CS85,CS29
t1757,466,383,55.67327160000001,12.4865587,55.69015229999999,12.5604372,CS85,CS60
t1758,467,167,55.672953,12.483257,55.6764163,12.5420539,CS85,CS27
t1759,466,259,55.67327160000001,12.4865587,55.6538288,12.5668578,CS85,CS46
t1760,467,280,55.672953,12.483257,55.67087910000001,12.5321135,CS85,CS34
t1761,467,266,55.672953,12.483257,55.6792506,12.5126864,CS85,CS33
t1762,467,34,55.672953,12.483257,55.7075512,12.5616645,CS85,CS67
t1763,466,349,55.67327160000001,12.4865587,55.6901224,12.5608252,CS85,CS59
t1764,466,140,55.67327160000001,12.4865587,55.69077309999999,12.4880827,CS85,CS88
t1765,467,367,55.672953,12.483257,55.6872833,12.5907578,CS85,CS23
t1766,466,303,55.67327160000001,12.4865587,55.6860563,12.5349193,CS85,CS36
t1767,466,209,55.67327160000001,12.4865587,55.6586669,12.5077994,CS85,CS82
t1768,471,189,55.66334089999999,12.5156439,55.6744995,12.5746442,CS86,CS20
t1769,471,240,55.66334089999999,12.5156439,55.6813386,12.5932285,CS86,CS21
t1770,470,428,55.6620442,12.5196884,55.67983100000001,12.592508,CS86,CS18
t1771,471,128,55.66334089999999,12.5156439,55.6991926,12.5948406,CS86,CS69
t1772,470,363,55.6620442,12.5196884,55.6874652,12.5767806,CS86,CS23
t1773,471,387,55.66334089999999,12.5156439,55.6883549,12.5587178,CS86,CS60
t1774,470,489,55.6620442,12.5196884,55.695238,12.5124333,CS86,CS53
t1775,470,348,55.6620442,12.5196884,55.6785728,12.5064236,CS86,CS37
t1776,470,124,55.6620442,12.5196884,55.6542831,12.5168315,CS86,CS80
t1777,471,438,55.66334089999999,12.5156439,55.72596209999999,12.579064,CS86,CS42
t1778,471,464,55.66334089999999,12.5156439,55.6846973,12.5661557,CS86,CS25
t1779,471,118,55.66334089999999,12.5156439,55.66584649999999,12.5114656,CS86,CS79
t1780,470,449,55.6620442,12.5196884,55.71207159999999,12.5608513,CS86,CS73
t1781,470,308,55.6620442,12.5196884,55.6900178,12.5751697,CS86,CS71
t1782,482,382,55.6537384,12.4877858,55.6897342,12.5601575,CS87,CS60
t1783,486,276,55.656097,12.4854309,55.66577729999999,12.5661667,CS87,CS93
t1784,486,391,55.656097,12.4854309,55.6691329,12.5574079,CS87,CS95
t1785,487,80,55.65835810000001,12.4933463,55.7155986,12.5491707,CS87,CS11
t1786,484,411,55.6572558,12.4879825,55.6834256,12.5870962,CS87,CS24
t1787,483,207,55.6554171,12.491024,55.6695374,12.5242031,CS87,CS81
t1788,483,480,55.6554171,12.491024,55.6705592,12.5817682,CS87,CS48
t1789,487,8,55.65835810000001,12.4933463,55.6978433,12.5869678,CS87,CS65
t1790,482,142,55.6537384,12.4877858,55.6879157,12.4918627,CS87,CS88
t1791,486,68,55.656097,12.4854309,55.685498,12.56654,CS87,CS55
t1792,485,249,55.655528,12.492582,55.6803695,12.5307427,CS87,CS32
t1793,486,101,55.656097,12.4854309,55.68327009999999,12.5887971,CS87,CS19
t1794,485,275,55.655528,12.492582,55.67891789999999,12.5085983,CS87,CS33
t1795,483,303,55.6554171,12.491024,55.6860563,12.5349193,CS87,CS36
t1796,482,128,55.6537384,12.4877858,55.6991926,12.5948406,CS87,CS69
t1797,487,160,55.65835810000001,12.4933463,55.6737346,12.550013,CS87,CS27
t1798,482,423,55.6537384,12.4877858,55.6681772,12.5494579,CS87,CS96
t1799,486,352,55.656097,12.4854309,55.66097600000001,12.6040486,CS87,CS6
t1800,487,340,55.65835810000001,12.4933463,55.6782474,12.4969149,CS87,CS37
t1801,483,433,55.6554171,12.491024,55.6615908,12.631574,CS87,CS8
t1802,487,196,55.65835810000001,12.4933463,55.67630280000001,12.575125,CS87,CS20
t1803,483,371,55.6554171,12.491024,55.69270299999999,12.499786,CS87,CS90
t1804,140,243,55.69077309999999,12.4880827,55.702685,12.5505033,CS88,CS58
t1805,142,136,55.6879157,12.4918627,55.6577354,12.5674223,CS88,CS44
t1806,140,262,55.69077309999999,12.4880827,55.6577354,12.5674223,CS88,CS46
t1807,142,315,55.6879157,12.4918627,55.66599869999999,12.5103907,CS88,CS83
t1808,143,62,55.69093549999999,12.4875513,55.63024559999999,12.5757921,CS88,CS63
t1809,143,9,55.69093549999999,12.4875513,55.69632989999999,12.5803367,CS88,CS65
t1810,141,365,55.6892223,12.4915083,55.68577089999999,12.5890868,CS88,CS23
t1811,142,87,55.6879157,12.4918627,55.68060519999999,12.5846997,CS88,CS19
t1812,141,328,55.6892223,12.4915083,55.6959171,12.5806025,CS88,CS40
t1813,142,257,55.6879157,12.4918627,55.6830532,12.4835702,CS88,CS89
t1814,141,18,55.6892223,12.4915083,55.6626962,12.6053507,CS88,CS0
t1815,142,454,55.6879157,12.4918627,55.66151489999999,12.6034498,CS88,CS10
t1816,142,121,55.6879157,12.4918627,55.6663027,12.5182617,CS88,CS79
t1817,140,440,55.69077309999999,12.4880827,55.7308866,12.5763823,CS88,CS42
t1818,141,199,55.6892223,12.4915083,55.6610386,12.5190101,CS88,CS81
t1819,139,179,55.6888837,12.4889679,55.68013979999999,12.5340575,CS88,CS29
t1820,142,291,55.6879157,12.4918627,55.67068200000001,12.5317477,CS88,CS35
t1821,140,111,55.69077309999999,12.4880827,55.7023464,12.5359146,CS88,CS52
t1822,140,288,55.69077309999999,12.4880827,55.70490059999999,12.4949587,CS88,CS14
t1823,143,357,55.69093549999999,12.4875513,55.7043427,12.5771488,CS88,CS72
t1824,257,0,55.6830532,12.4835702,55.665722,12.580919,CS89,CS43
t1825,257,76,55.6830532,12.4835702,55.67451390000001,12.5320843,CS89,CS26
t1826,257,78,55.6830532,12.4835702,55.71401419999999,12.5401313,CS89,CS11
t1827,258,15,55.6829602,12.4835469,55.700097,12.540309,CS89,CS51
t1828,258,17,55.6829602,12.4835469,55.6621909,12.6031011,CS89,CS0
t1829,258,428,55.6829602,12.4835469,55.67983100000001,12.592508,CS89,CS18
t1830,258,170,55.6829602,12.4835469,55.7309907,12.5652784,CS89,CS41
t1831,257,186,55.6830532,12.4835702,55.7151574,12.5316417,CS89,CS12
t1832,258,341,55.6829602,12.4835469,55.67884850000001,12.5053725,CS89,CS37
t1833,258,482,55.6829602,12.4835469,55.6537384,12.4877858,CS89,CS87
t1834,258,264,55.6829602,12.4835469,55.67884850000001,12.5053725,CS89,CS33
t1835,257,285,55.6830532,12.4835702,55.70682619999999,12.4906857,CS89,CS14
t1836,258,5,55.6829602,12.4835469,55.699287,12.5895179,CS89,CS65
t1837,257,229,55.6830532,12.4835702,55.6794741,12.6052664,CS89,CS16
t1838,368,428,55.69270299999999,12.499786,55.67983100000001,12.592508,CS90,CS18
t1839,371,458,55.69270299999999,12.499786,55.67290939999999,12.5593586,CS90,CS97
t1840,370,466,55.6944184,12.5088552,55.67327160000001,12.4865587,CS90,CS85
t1841,369,90,55.6933072,12.5116462,55.683218,12.5783977,CS90,CS19
t1842,371,157,55.69270299999999,12.499786,55.6757724,12.5426171,CS90,CS27
t1843,370,254,55.6944184,12.5088552,55.67933559999999,12.5329958,CS90,CS32
t1844,370,243,55.6944184,12.5088552,55.702685,12.5505033,CS90,CS58
t1845,370,461,55.6944184,12.5088552,55.6768672,12.5652595,CS90,CS25
t1846,368,222,55.69270299999999,12.499786,55.69015229999999,12.5604372,CS90,CS57
t1847,371,109,55.69270299999999,12.499786,55.70128099999999,12.5387319,CS90,CS52
t1848,369,102,55.6933072,12.5116462,55.693661,12.5422628,CS90,CS56
t1849,369,265,55.6933072,12.5116462,55.68232,12.50512,CS90,CS33
t1850,369,77,55.6933072,12.5116462,55.6707018,12.5355054,CS90,CS26
t1851,368,192,55.69270299999999,12.499786,55.6722883,12.5789266,CS90,CS20
t1852,370,232,55.6944184,12.5088552,55.70687590000001,12.5943886,CS90,CS49
t1853,371,83,55.69270299999999,12.499786,55.6483339,12.5338962,CS90,CS76
t1854,371,3,55.69270299999999,12.499786,55.6643248,12.5805269,CS90,CS43
t1855,370,34,55.6944184,12.5088552,55.7075512,12.5616645,CS90,CS67
t1856,399,189,55.6925199,12.4841725,55.6744995,12.5746442,CS91,CS20
t1857,400,239,55.6918337,12.4829461,55.678683,12.5336551,CS91,CS31
t1858,398,182,55.6927641,12.4818742,55.6864931,12.5342083,CS91,CS29
t1859,399,79,55.6925199,12.4841725,55.71537009999999,12.5439755,CS91,CS11
t1860,399,251,55.6925199,12.4841725,55.6839453,12.5257126,CS91,CS32
t1861,401,31,55.6926059,12.4845073,55.7013069,12.5805235,CS91,CS66
t1862,401,350,55.6926059,12.4845073,55.68907400000001,12.5646049,CS91,CS59
t1863,398,136,55.6927641,12.4818742,55.6577354,12.5674223,CS91,CS44
t1864,401,368,55.6926059,12.4845073,55.69270299999999,12.499786,CS91,CS90
t1865,398,226,55.6927641,12.4818742,55.6915434,12.5533408,CS91,CS57
t1866,401,469,55.6926059,12.4845073,55.67242129999999,12.5507212,CS91,CS98
t1867,401,434,55.6926059,12.4845073,55.6612039,12.626301,CS91,CS8
t1868,399,148,55.6925199,12.4841725,55.61842859999999,12.5721577,CS91,CS64
t1869,398,482,55.6927641,12.4818742,55.6537384,12.4877858,CS91,CS87
t1870,401,436,55.6926059,12.4845073,55.6462823,12.5991918,CS91,CS9
t1871,398,351,55.6927641,12.4818742,55.6594801,12.6064655,CS91,CS6
t1872,399,490,55.6925199,12.4841725,55.69516950000001,12.5118824,CS91,CS53
t1873,401,472,55.6926059,12.4845073,55.70101220000001,12.5465434,CS91,CS62
t1874,53,208,55.66994820000001,12.5455333,55.6576106,12.5138704,CS92,CS82
t1875,53,447,55.66994820000001,12.5455333,55.7075512,12.5616645,CS92,CS73
t1876,53,347,55.66994820000001,12.5455333,55.678501,12.50297,CS92,CS37
t1877,52,168,55.66982729999999,12.5461841,55.7327301,12.5654868,CS92,CS41
t1878,53,24,55.66994820000001,12.5455333,55.6631244,12.6047394,CS92,CS0
t1879,52,122,55.66982729999999,12.5461841,55.6518203,12.5101099,CS92,CS80
t1880,53,266,55.66994820000001,12.5455333,55.6792506,12.5126864,CS92,CS33
t1881,53,438,55.66994820000001,12.5455333,55.72596209999999,12.579064,CS92,CS42
t1882,53,414,55.66994820000001,12.5455333,55.6815887,12.5219717,CS92,CS39
t1883,52,371,55.66982729999999,12.5461841,55.69270299999999,12.499786,CS92,CS90
t1884,53,9,55.66994820000001,12.5455333,55.69632989999999,12.5803367,CS92,CS65
t1885,52,230,55.66982729999999,12.5461841,55.648184,12.5295634,CS92,CS78
t1886,52,173,55.66982729999999,12.5461841,55.6852167,12.5009996,CS92,CS28
t1887,53,129,55.66994820000001,12.5455333,55.6468795,12.549825,CS92,CS77
t1888,52,76,55.66982729999999,12.5461841,55.67451390000001,12.5320843,CS92,CS26
t1889,276,70,55.66577729999999,12.5661667,55.6880664,12.5605113,CS93,CS55
t1890,276,381,55.66577729999999,12.5661667,55.6901306,12.5637778,CS93,CS60
t1891,276,181,55.66577729999999,12.5661667,55.67933559999999,12.5329958,CS93,CS29
t1892,276,323,55.66577729999999,12.5661667,55.6762535,12.5645094,CS93,CS94
t1893,276,405,55.66577729999999,12.5661667,55.665722,12.580919,CS93,CS47
t1894,276,491,55.66577729999999,12.5661667,55.67181429999999,12.5584284,CS93,CS99
t1895,276,127,55.66577729999999,12.5661667,55.69837679999999,12.5938814,CS93,CS69
t1896,276,47,55.66577729999999,12.5661667,55.7087373,12.5600958,CS93,CS68
t1897,276,410,55.66577729999999,12.5661667,55.6844921,12.5877209,CS93,CS24
t1898,276,343,55.66577729999999,12.5661667,55.6782474,12.4969149,CS93,CS37
t1899,276,120,55.66577729999999,12.5661667,55.6665697,12.5217594,CS93,CS79
t1900,276,290,55.66577729999999,12.5661667,55.6724893,12.5313663,CS93,CS35
t1901,323,6,55.6762535,12.5645094,55.6995393,12.590553,CS94,CS65
t1902,322,68,55.67494479999999,12.5596266,55.685498,12.56654,CS94,CS55
t1903,322,59,55.67494479999999,12.5596266,55.6302955,12.5770358,CS94,CS63
t1904,323,341,55.6762535,12.5645094,55.67884850000001,12.5053725,CS94,CS37
t1905,322,418,55.67494479999999,12.5596266,55.6792713,12.5252464,CS94,CS39
t1906,323,295,55.6762535,12.5645094,55.6711053,12.5457392,CS94,CS35
t1907,323,137,55.6762535,12.5645094,55.6576191,12.566949,CS94,CS44
t1908,322,287,55.67494479999999,12.5596266,55.70518560000001,12.4953649,CS94,CS14
t1909,322,422,55.67494479999999,12.5596266,55.666579,12.546733,CS94,CS96
t1910,323,1,55.6762535,12.5645094,55.6621059,12.5780241,CS94,CS43
t1911,322,398,55.67494479999999,12.5596266,55.6927641,12.4818742,CS94,CS91
t1912,322,182,55.67494479999999,12.5596266,55.6864931,12.5342083,CS94,CS29
t1913,322,310,55.67494479999999,12.5596266,55.6897378,12.5741199,CS94,CS71
t1914,322,215,55.67494479999999,12.5596266,55.69141559999999,12.5155587,CS94,CS30
t1915,323,451,55.6762535,12.5645094,55.7089821,12.5582244,CS94,CS73
t1916,391,361,55.6691329,12.5574079,55.68999299999999,12.5773931,CS95,CS23
t1917,390,194,55.6677099,12.5487095,55.6765485,12.5782685,CS95,CS20
t1918,388,210,55.6681772,12.5494579,55.6576106,12.5138704,CS95,CS82
t1919,388,4,55.6681772,12.5494579,55.6989131,12.5873494,CS95,CS65
t1920,392,403,55.6687241,12.5577011,55.66721880000001,12.5839247,CS95,CS47
t1921,392,199,55.6687241,12.5577011,55.6610386,12.5190101,CS95,CS81
t1922,389,170,55.669697,12.554685,55.7309907,12.5652784,CS95,CS41
t1923,388,127,55.6681772,12.5494579,55.69837679999999,12.5938814,CS95,CS69
t1924,389,136,55.669697,12.554685,55.6577354,12.5674223,CS95,CS44
t1925,389,401,55.669697,12.554685,55.6926059,12.4845073,CS95,CS91
t1926,390,444,55.6677099,12.5487095,55.7278078,12.5763158,CS95,CS42
t1927,390,144,55.6677099,12.5487095,55.66721880000001,12.5839247,CS95,CS45
t1928,391,249,55.6691329,12.5574079,55.6803695,12.5307427,CS95,CS32
t1929,392,322,55.6687241,12.5577011,55.67494479999999,12.5596266,CS95,CS94
t1930,391,77,55.6691329,12.5574079,55.6707018,12.5355054,CS95,CS26
t1931,391,299,55.6691329,12.5574079,55.6869945,12.5308264,CS95,CS36
t1932,391,132,55.6691329,12.5574079,55.6469268,12.5498916,CS95,CS77
t1933,389,296,55.669697,12.554685,55.67472230000001,12.5308566,CS95,CS35
t1934,388,100,55.6681772,12.5494579,55.68262219999999,12.5861519,CS95,CS19
t1935,422,321,55.666579,12.546733,55.6766618,12.5690495,CS96,CS22
t1936,423,470,55.6681772,12.5494579,55.6620442,12.5196884,CS96,CS86
t1937,423,84,55.6681772,12.5494579,55.6508858,12.5362459,CS96,CS76
t1938,425,467,55.666579,12.546733,55.672953,12.483257,CS96,CS85
t1939,424,148,55.6677099,12.5487095,55.61842859999999,12.5721577,CS96,CS64
t1940,424,288,55.6677099,12.5487095,55.70490059999999,12.4949587,CS96,CS14
t1941,424,79,55.6677099,12.5487095,55.71537009999999,12.5439755,CS96,CS11
t1942,422,336,55.666579,12.546733,55.713568,12.5927798,CS96,CS50
t1943,425,12,55.666579,12.546733,55.70158759999999,12.535414,CS96,CS51
t1944,422,51,55.666579,12.546733,55.6400501,12.6176269,CS96,CS3
t1945,422,237,55.666579,12.546733,55.6780456,12.5351026,CS96,CS31
t1946,423,172,55.6681772,12.5494579,55.6855126,12.5000493,CS96,CS28
t1947,424,138,55.6677099,12.5487095,55.6574129,12.5668156,CS96,CS44
t1948,423,176,55.6681772,12.5494579,55.67878700000001,12.5313736,CS96,CS29
t1949,422,377,55.666579,12.546733,55.67242719999999,12.590134,CS96,CS17
t1950,422,303,55.666579,12.546733,55.6860563,12.5349193,CS96,CS36
t1951,424,283,55.6677099,12.5487095,55.7123504,12.5772942,CS96,CS70
t1952,422,207,55.666579,12.546733,55.6695374,12.5242031,CS96,CS81
t1953,458,230,55.67290939999999,12.5593586,55.648184,12.5295634,CS97,CS78
t1954,458,323,55.67290939999999,12.5593586,55.6762535,12.5645094,CS97,CS94
t1955,458,417,55.67290939999999,12.5593586,55.68157950000001,12.5193161,CS97,CS39
t1956,458,160,55.67290939999999,12.5593586,55.6737346,12.550013,CS97,CS27
t1957,460,308,55.672146,12.5619202,55.6900178,12.5751697,CS97,CS71
t1958,460,181,55.672146,12.5619202,55.67933559999999,12.5329958,CS97,CS29
t1959,459,389,55.6737712,12.5647803,55.669697,12.554685,CS97,CS95
t1960,459,140,55.6737712,12.5647803,55.69077309999999,12.4880827,CS97,CS88
t1961,458,190,55.67290939999999,12.5593586,55.674828,12.5727279,CS97,CS20
t1962,459,248,55.6737712,12.5647803,55.67878700000001,12.5313736,CS97,CS32
t1963,458,242,55.67290939999999,12.5593586,55.67983100000001,12.592508,CS97,CS21
t1964,459,470,55.6737712,12.5647803,55.6620442,12.5196884,CS97,CS86
t1965,458,378,55.67290939999999,12.5593586,55.671653,12.5900113,CS97,CS17
t1966,460,426,55.672146,12.5619202,55.6781016,12.5890488,CS97,CS18
t1967,458,79,55.67290939999999,12.5593586,55.71537009999999,12.5439755,CS97,CS11
t1968,459,333,55.6737712,12.5647803,55.7019951,12.5845281,CS97,CS40
t1969,459,272,55.6737712,12.5647803,55.678501,12.50297,CS97,CS33
t1970,469,35,55.67242129999999,12.5507212,55.71207159999999,12.5608513,CS98,CS67
t1971,469,12,55.67242129999999,12.5507212,55.70158759999999,12.535414,CS98,CS51
t1972,469,179,55.67242129999999,12.5507212,55.68013979999999,12.5340575,CS98,CS29
t1973,469,358,55.67242129999999,12.5507212,55.7049953,12.5784127,CS98,CS72
t1974,468,1,55.67283259999999,12.5514548,55.6621059,12.5780241,CS98,CS43
t1975,468,285,55.67283259999999,12.5514548,55.70682619999999,12.4906857,CS98,CS14
t1976,468,293,55.67283259999999,12.5514548,55.67162899999999,12.546236,CS98,CS35
t1977,468,247,55.67283259999999,12.5514548,55.67913769999999,12.5251636,CS98,CS32
t1978,468,437,55.67283259999999,12.5514548,55.64460279999999,12.6107846,CS98,CS9
t1979,468,272,55.67283259999999,12.5514548,55.678501,12.50297,CS98,CS33
t1980,468,302,55.67283259999999,12.5514548,55.6858692,12.5341335,CS98,CS36
t1981,468,258,55.67283259999999,12.5514548,55.6829602,12.4835469,CS98,CS89
t1982,469,173,55.67242129999999,12.5507212,55.6852167,12.5009996,CS98,CS28
t1983,469,122,55.67242129999999,12.5507212,55.6518203,12.5101099,CS98,CS80
t1984,492,475,55.67299180000001,12.554768,55.70307010000001,12.5477824,CS99,CS62
t1985,492,440,55.67299180000001,12.554768,55.7308866,12.5763823,CS99,CS42
t1986,492,131,55.67299180000001,12.554768,55.64702519999999,12.5500235,CS99,CS77
t1987,492,51,55.67299180000001,12.554768,55.6400501,12.6176269,CS99,CS3
t1988,491,456,55.67181429999999,12.5584284,55.712124,12.572139,CS99,CS74
t1989,492,14,55.67299180000001,12.554768,55.70128099999999,12.5387319,CS99,CS51
t1990,491,177,55.67181429999999,12.5584284,55.68440400000001,12.537286,CS99,CS29
t1991,492,149,55.67299180000001,12.554768,55.654913,12.620377,CS99,CS4
t1992,492,460,55.67299180000001,12.554768,55.672146,12.5619202,CS99,CS97
t1993,491,20,55.67181429999999,12.5584284,55.6626693,12.6050842,CS99,CS0
t1994,492,308,55.67299180000001,12.554768,55.6900178,12.5751697,CS99,CS71
t1995,492,47,55.67299180000001,12.554768,55.7087373,12.5600958,CS99,CS68
t1996,491,279,55.67181429999999,12.5584284,55.666557,12.5322045,CS99,CS34
t1997,491,139,55.67181429999999,12.5584284,55.6888837,12.4889679,CS99,CS88
